state,age_band,share_early,share_late,pct_point_change,pct_relative_change
Kochi,Other (Rape) No. of Victims - (18-30)Years,0.25,0.22058823529411764,-0.02941176470588236,-0.11764705882352944
Kochi,Other (Rape) No. of Victims - (30-50) Years,0.17857142857142858,0.04411764705882353,-0.13445378151260504,-0.7529411764705882
Kochi,Rape Cases (Total) No. of Victims - (10-14) Years,0.03571428571428571,0.029411764705882353,-0.00630252100840336,-0.17647058823529407
Kochi,Rape Cases (Total) No. of Victims - (14-18) Years,0.03571428571428571,0.20588235294117646,0.17016806722689076,4.764705882352942
Kochi,Rape Cases (Total) No. of Victims - (18-30)Years,0.25,0.22058823529411764,-0.02941176470588236,-0.11764705882352944
Kochi,Rape Cases (Total) No. of Victims - (30-50) Years,0.17857142857142858,0.04411764705882353,-0.13445378151260504,-0.7529411764705882
Kolkata,Incest (Rape) No. of Victims - (10-14) Years,0.0136986301369863,0.0,-0.0136986301369863,-1.0
Kolkata,Incest (Rape) No. of Victims - (14-18) Years,0.0,0.0,0.0,
Kolkata,Incest (Rape) No. of Victims - (18-30)Years,0.0,0.0,0.0,
Kolkata,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Kolkata,Other (Rape) No. of Victims - (10-14) Years,0.07534246575342465,0.06329113924050633,-0.01205132651291832,-0.15995397008055226
Kolkata,Other (Rape) No. of Victims - (14-18) Years,0.11643835616438356,0.1518987341772152,0.03546037801283164,0.3045420699925541
Kolkata,Other (Rape) No. of Victims - (18-30)Years,0.2328767123287671,0.22784810126582278,-0.005028611062944333,-0.02159344750558449
Kolkata,Other (Rape) No. of Victims - (30-50) Years,0.06164383561643835,0.056962025316455694,-0.004681810299982658,-0.07594936708860757
Kolkata,Rape Cases (Total) No. of Victims - (10-14) Years,0.08904109589041095,0.06329113924050633,-0.02574995664990462,-0.28919182083739037
Kolkata,Rape Cases (Total) No. of Victims - (14-18) Years,0.11643835616438356,0.1518987341772152,0.03546037801283164,0.3045420699925541
Kolkata,Rape Cases (Total) No. of Victims - (18-30)Years,0.2328767123287671,0.22784810126582278,-0.005028611062944333,-0.02159344750558449
Kolkata,Rape Cases (Total) No. of Victims - (30-50) Years,0.06164383561643835,0.056962025316455694,-0.004681810299982658,-0.07594936708860757
Lakshadweep,Incest (Rape) No. of Victims - (10-14) Years,0.0,0.0,0.0,
Lakshadweep,Incest (Rape) No. of Victims - (14-18) Years,0.0,0.0,0.0,
Lakshadweep,Incest (Rape) No. of Victims - (18-30)Years,0.0,0.0,0.0,
Lakshadweep,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Lakshadweep,Other (Rape) No. of Victims - (10-14) Years,0.0,0.0,0.0,
Lakshadweep,Other (Rape) No. of Victims - (14-18) Years,0.0,0.0,0.0,
Lakshadweep,Other (Rape) No. of Victims - (18-30)Years,0.3333333333333333,0.25,-0.08333333333333331,-0.24999999999999994
Lakshadweep,Other (Rape) No. of Victims - (30-50) Years,0.16666666666666666,0.25,0.08333333333333334,0.5000000000000001
Lakshadweep,Rape Cases (Total) No. of Victims - (10-14) Years,0.0,0.0,0.0,
Lakshadweep,Rape Cases (Total) No. of Victims - (14-18) Years,0.0,0.0,0.0,
Lakshadweep,Rape Cases (Total) No. of Victims - (18-30)Years,0.3333333333333333,0.25,-0.08333333333333331,-0.24999999999999994
Lakshadweep,Rape Cases (Total) No. of Victims - (30-50) Years,0.16666666666666666,0.25,0.08333333333333334,0.5000000000000001
Lucknow,Incest (Rape) No. of Victims - (10-14) Years,0.0,0.0,0.0,
Lucknow,Incest (Rape) No. of Victims - (14-18) Years,0.0,0.005154639175257732,0.005154639175257732,
Lucknow,Incest (Rape) No. of Victims - (18-30)Years,0.0,0.020618556701030927,0.020618556701030927,
Lucknow,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.005154639175257732,0.005154639175257732,
Lucknow,Other (Rape) No. of Victims - (10-14) Years,0.075,0.041237113402061855,-0.03376288659793814,-0.45017182130584193
Lucknow,Other (Rape) No. of Victims - (14-18) Years,0.125,0.11855670103092783,-0.00644329896907217,-0.05154639175257736
Lucknow,Other (Rape) No. of Victims - (18-30)Years,0.18125,0.2422680412371134,0.06101804123711341,0.3366512619978671
Lucknow,Other (Rape) No. of Victims - (30-50) Years,0.11875,0.06701030927835051,-0.05173969072164948,-0.43570265870862723
Lucknow,Rape Cases (Total) No. of Victims - (10-14) Years,0.075,0.041237113402061855,-0.03376288659793814,-0.45017182130584193
Lucknow,Rape Cases (Total) No. of Victims - (14-18) Years,0.125,0.12371134020618557,-0.0012886597938144284,-0.010309278350515427
Lucknow,Rape Cases (Total) No. of Victims - (18-30)Years,0.18125,0.26288659793814434,0.08163659793814435,0.4504088162104516
Lucknow,Rape Cases (Total) No. of Victims - (30-50) Years,0.11875,0.07216494845360824,-0.046585051546391754,-0.3922951709169832
Ludhiana,Incest (Rape) No. of Victims - (10-14) Years,0.005376344086021506,0.0,-0.005376344086021506,-1.0
Ludhiana,Incest (Rape) No. of Victims - (14-18) Years,0.005376344086021506,0.0,-0.005376344086021506,-1.0
Ludhiana,Incest (Rape) No. of Victims - (18-30)Years,0.0,0.0,0.0,
Ludhiana,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Ludhiana,Other (Rape) No. of Victims - (10-14) Years,0.06989247311827956,0.04950495049504951,-0.020387522623230056,-0.2916984006092916
Ludhiana,Other (Rape) No. of Victims - (14-18) Years,0.24193548387096775,0.14356435643564355,-0.0983711274353242,-0.40660066006600665
Ludhiana,Other (Rape) No. of Victims - (18-30)Years,0.17204301075268819,0.29207920792079206,0.12003619716810388,0.6977103960396037
Ludhiana,Other (Rape) No. of Victims - (30-50) Years,0.005376344086021506,0.01485148514851485,0.009475141062493345,1.762376237623762
Ludhiana,Rape Cases (Total) No. of Victims - (10-14) Years,0.07526881720430108,0.04950495049504951,-0.02576386670925157,-0.3422913719943423
Ludhiana,Rape Cases (Total) No. of Victims - (14-18) Years,0.24731182795698925,0.14356435643564355,-0.1037474715213457,-0.4195006457167456
Ludhiana,Rape Cases (Total) No. of Victims - (18-30)Years,0.17204301075268819,0.29207920792079206,0.12003619716810388,0.6977103960396037
Ludhiana,Rape Cases (Total) No. of Victims - (30-50) Years,0.005376344086021506,0.01485148514851485,0.009475141062493345,1.762376237623762
Madhya Pradesh,Incest (Rape) No. of Victims - (10-14) Years,0.0036571985858832134,0.0018799201033956056,-0.0017772784824876078,-0.48596717972819486
Madhya Pradesh,Incest (Rape) No. of Victims - (14-18) Years,0.006400097525295623,0.003994830219715662,-0.0024052673055799615,-0.3758172896699509
Madhya Pradesh,Incest (Rape) No. of Victims - (18-30)Years,0.014506887724003414,0.004934790271413465,-0.00957209745258995,-0.6598312218789526
Madhya Pradesh,Incest (Rape) No. of Victims - (30-50) Years,0.004632451542118737,0.001292445071084479,-0.003340006471034258,-0.7210019232077373
Madhya Pradesh,Other (Rape) No. of Victims - (10-14) Years,0.04022918444471535,0.034367289390200915,-0.0058618950545144335,-0.1457125004005512
Madhya Pradesh,Other (Rape) No. of Victims - (14-18) Years,0.06759722052907473,0.1005757255316649,0.03297850500259017,0.487867766521636
Madhya Pradesh,Other (Rape) No. of Victims - (18-30)Years,0.250335243203706,0.2503818587710022,4.6615567296237614e-05,0.00018621256319992067
Madhya Pradesh,Other (Rape) No. of Victims - (30-50) Years,0.11264171644520297,0.10257314064152273,-0.010068575803680244,-0.08938585207531281
Madhya Pradesh,Rape Cases (Total) No. of Victims - (10-14) Years,0.04388638303059856,0.03624720949359652,-0.007639173537002039,-0.17406705701118813
Madhya Pradesh,Rape Cases (Total) No. of Victims - (14-18) Years,0.07399731805437035,0.10457055575138056,0.030573237697010217,0.4131668349729404
Madhya Pradesh,Rape Cases (Total) No. of Victims - (18-30)Years,0.26484213092770936,0.2553166490424157,-0.009525481885293674,-0.035966641153078946
Madhya Pradesh,Rape Cases (Total) No. of Victims - (30-50) Years,0.11727416798732171,0.10386558571260722,-0.01340858227471449,-0.11433534345060599
Madurai,Incest (Rape) No. of Victims - (10-14) Years,0.0,0.0,0.0,
Madurai,Incest (Rape) No. of Victims - (14-18) Years,0.0,0.0,0.0,
Madurai,Incest (Rape) No. of Victims - (18-30)Years,0.0,0.0,0.0,
Madurai,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Madurai,Other (Rape) No. of Victims - (10-14) Years,0.0,0.0,0.0,
Madurai,Other (Rape) No. of Victims - (14-18) Years,0.03125,0.15625,0.125,4.0
Madurai,Other (Rape) No. of Victims - (18-30)Years,0.46875,0.25,-0.21875,-0.4666666666666667
Madurai,Other (Rape) No. of Victims - (30-50) Years,0.0,0.09375,0.09375,
Madurai,Rape Cases (Total) No. of Victims - (10-14) Years,0.0,0.0,0.0,
Madurai,Rape Cases (Total) No. of Victims - (14-18) Years,0.03125,0.15625,0.125,4.0
Madurai,Rape Cases (Total) No. of Victims - (18-30)Years,0.46875,0.25,-0.21875,-0.4666666666666667
Madurai,Rape Cases (Total) No. of Victims - (30-50) Years,0.0,0.09375,0.09375,
Maharashtra,Incest (Rape) No. of Victims - (10-14) Years,0.0012214983713355048,0.0021965317919075147,0.0009750334205720099,0.7982273603082854
Maharashtra,Incest (Rape) No. of Victims - (14-18) Years,0.0023072747014115094,0.003699421965317919,0.0013921472639064096,0.6033730023801427
Maharashtra,Incest (Rape) No. of Victims - (18-30)Years,0.0028501628664495114,0.003815028901734104,0.0009648660352845925,0.3385301403798513
Maharashtra,Incest (Rape) No. of Victims - (30-50) Years,0.0010857763300760044,0.0015028901734104045,0.00041711384333440013,0.3841618497109825
Maharashtra,Other (Rape) No. of Victims - (10-14) Years,0.052795874049945714,0.04335260115606936,-0.00944327289387635,-0.17886384237038805
Maharashtra,Other (Rape) No. of Victims - (14-18) Years,0.15445168295331163,0.14739884393063585,-0.007052839022675783,-0.045663724006217196
Maharashtra,Other (Rape) No. of Victims - (18-30)Years,0.23289902280130292,0.2446242774566474,0.011725254655344464,0.050344799708961545
Maharashtra,Other (Rape) No. of Victims - (30-50) Years,0.05238870792616721,0.05341040462427746,0.0010216966981102457,0.019502231273772774
Maharashtra,Rape Cases (Total) No. of Victims - (10-14) Years,0.05401737242128122,0.04554913294797688,-0.008468239473304343,-0.15676881517413666
Maharashtra,Rape Cases (Total) No. of Victims - (14-18) Years,0.1567589576547231,0.15109826589595377,-0.005660691758769348,-0.03611080249230525
Maharashtra,Rape Cases (Total) No. of Victims - (18-30)Years,0.23574918566775244,0.2484393063583815,0.012690120690629053,0.05382890572743516
Maharashtra,Rape Cases (Total) No. of Victims - (30-50) Years,0.05347448425624322,0.05491329479768786,0.0014388105414446448,0.026906487485695792
Manipur,Incest (Rape) No. of Victims - (10-14) Years,0.0,0.0,0.0,
Manipur,Incest (Rape) No. of Victims - (14-18) Years,0.0,0.0,0.0,
Manipur,Incest (Rape) No. of Victims - (18-30)Years,0.031914893617021274,0.0,-0.031914893617021274,-1.0
Manipur,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.005747126436781609,0.005747126436781609,
Manipur,Other (Rape) No. of Victims - (10-14) Years,0.010638297872340425,0.07471264367816093,0.0640743458058205,6.022988505747127
Manipur,Other (Rape) No. of Victims - (14-18) Years,0.11702127659574468,0.09770114942528736,-0.01932012717045732,-0.1650992685475444
Manipur,Other (Rape) No. of Victims - (18-30)Years,0.3191489361702128,0.2471264367816092,-0.07202249938860358,-0.2256704980842912
Manipur,Other (Rape) No. of Victims - (30-50) Years,0.02127659574468085,0.07471264367816093,0.05343604793348007,2.5114942528735633
Manipur,Rape Cases (Total) No. of Victims - (10-14) Years,0.010638297872340425,0.07471264367816093,0.0640743458058205,6.022988505747127
Manipur,Rape Cases (Total) No. of Victims - (14-18) Years,0.11702127659574468,0.09770114942528736,-0.01932012717045732,-0.1650992685475444
Manipur,Rape Cases (Total) No. of Victims - (18-30)Years,0.35106382978723405,0.2471264367816092,-0.10393739300562485,-0.29606408916753746
Manipur,Rape Cases (Total) No. of Victims - (30-50) Years,0.02127659574468085,0.08045977011494253,0.059183174370261674,2.781609195402299
Meerut,Incest (Rape) No. of Victims - (10-14) Years,0.0,0.0,0.0,
Meerut,Incest (Rape) No. of Victims - (14-18) Years,0.05172413793103448,0.0,-0.05172413793103448,-1.0
Meerut,Incest (Rape) No. of Victims - (18-30)Years,0.05172413793103448,0.0,-0.05172413793103448,-1.0
Meerut,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Meerut,Other (Rape) No. of Victims - (10-14) Years,0.017241379310344827,0.047619047619047616,0.03037766830870279,1.7619047619047619
Meerut,Other (Rape) No. of Victims - (14-18) Years,0.05172413793103448,0.17857142857142858,0.1268472906403941,2.4523809523809526
Meerut,Other (Rape) No. of Victims - (18-30)Years,0.22413793103448276,0.25,0.025862068965517238,0.11538461538461536
Meerut,Other (Rape) No. of Victims - (30-50) Years,0.10344827586206896,0.023809523809523808,-0.07963875205254516,-0.7698412698412699
Meerut,Rape Cases (Total) No. of Victims - (10-14) Years,0.017241379310344827,0.047619047619047616,0.03037766830870279,1.7619047619047619
Meerut,Rape Cases (Total) No. of Victims - (14-18) Years,0.10344827586206896,0.17857142857142858,0.07512315270935961,0.7261904761904763
Meerut,Rape Cases (Total) No. of Victims - (18-30)Years,0.27586206896551724,0.25,-0.025862068965517238,-0.09374999999999999
Meerut,Rape Cases (Total) No. of Victims - (30-50) Years,0.10344827586206896,0.023809523809523808,-0.07963875205254516,-0.7698412698412699
Meghalaya,Incest (Rape) No. of Victims - (10-14) Years,0.010752688172043012,0.007653061224489796,-0.003099626947553216,-0.28826530612244905
Meghalaya,Incest (Rape) No. of Victims - (14-18) Years,0.010752688172043012,0.007653061224489796,-0.003099626947553216,-0.28826530612244905
Meghalaya,Incest (Rape) No. of Victims - (18-30)Years,0.010752688172043012,0.002551020408163265,-0.008201667763879747,-0.7627551020408164
Meghalaya,Incest (Rape) No. of Victims - (30-50) Years,0.010752688172043012,0.0,-0.010752688172043012,-1.0
Meghalaya,Other (Rape) No. of Victims - (10-14) Years,0.07526881720430108,0.08928571428571429,0.01401689708141321,0.18622448979591835
Meghalaya,Other (Rape) No. of Victims - (14-18) Years,0.20967741935483872,0.1683673469387755,-0.041310072416063215,-0.19701726844583994
Meghalaya,Other (Rape) No. of Victims - (18-30)Years,0.16129032258064516,0.19642857142857142,0.03513824884792627,0.21785714285714286
Meghalaya,Other (Rape) No. of Victims - (30-50) Years,0.010752688172043012,0.02806122448979592,0.017308536317752907,1.6096938775510201
Meghalaya,Rape Cases (Total) No. of Victims - (10-14) Years,0.08602150537634409,0.09693877551020408,0.010917270133859985,0.12691326530612232
Meghalaya,Rape Cases (Total) No. of Victims - (14-18) Years,0.22043010752688172,0.1760204081632653,-0.04440969936361641,-0.20146839223494276
Meghalaya,Rape Cases (Total) No. of Victims - (18-30)Years,0.17204301075268819,0.1989795918367347,0.026936581084046507,0.1565688775510203
Meghalaya,Rape Cases (Total) No. of Victims - (30-50) Years,0.021505376344086023,0.02806122448979592,0.006555848145709895,0.3048469387755101
Mizoram,Incest (Rape) No. of Victims - (10-14) Years,0.0029069767441860465,0.0029411764705882353,3.419972640218878e-05,0.011764705882352941
Mizoram,Incest (Rape) No. of Victims - (14-18) Years,0.0029069767441860465,0.0029411764705882353,3.419972640218878e-05,0.011764705882352941
Mizoram,Incest (Rape) No. of Victims - (18-30)Years,0.0,0.0029411764705882353,0.0029411764705882353,
Mizoram,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Mizoram,Other (Rape) No. of Victims - (10-14) Years,0.00872093023255814,0.06470588235294118,0.05598495212038304,6.419607843137255
Mizoram,Other (Rape) No. of Victims - (14-18) Years,0.10465116279069768,0.1264705882352941,0.021819425444596433,0.2084967320261437
Mizoram,Other (Rape) No. of Victims - (18-30)Years,0.2558139534883721,0.25588235294117645,6.839945280434634e-05,0.00026737967914426295
Mizoram,Other (Rape) No. of Victims - (30-50) Years,0.125,0.04411764705882353,-0.08088235294117646,-0.6470588235294117
Mizoram,Rape Cases (Total) No. of Victims - (10-14) Years,0.011627906976744186,0.06764705882352941,0.05601915184678522,4.817647058823529
Mizoram,Rape Cases (Total) No. of Victims - (14-18) Years,0.10755813953488372,0.12941176470588237,0.021853625170998647,0.20317965023847392
Mizoram,Rape Cases (Total) No. of Victims - (18-30)Years,0.2558139534883721,0.25882352941176473,0.0030095759233926267,0.011764705882352995
Mizoram,Rape Cases (Total) No. of Victims - (30-50) Years,0.125,0.04411764705882353,-0.08088235294117646,-0.6470588235294117
Mumbai,Incest (Rape) No. of Victims - (10-14) Years,0.0013477088948787063,0.004448398576512456,0.0031006896816337497,2.300711743772242
Mumbai,Incest (Rape) No. of Victims - (14-18) Years,0.004043126684636119,0.0035587188612099642,-0.0004844078234261546,-0.11981020166073555
Mumbai,Incest (Rape) No. of Victims - (18-30)Years,0.004043126684636119,0.006227758007117438,0.002184631322481319,0.5403321470937128
Mumbai,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.006227758007117438,0.006227758007117438,
Mumbai,Other (Rape) No. of Victims - (10-14) Years,0.07142857142857142,0.03113879003558719,-0.04028978139298424,-0.5640569395017794
Mumbai,Other (Rape) No. of Victims - (14-18) Years,0.1778975741239892,0.14145907473309607,-0.036438499390893136,-0.204828534454869
Mumbai,Other (Rape) No. of Victims - (18-30)Years,0.2196765498652291,0.26868327402135234,0.04900672415612323,0.22308582407265912
Mumbai,Other (Rape) No. of Victims - (30-50) Years,0.0215633423180593,0.03825622775800712,0.01669288543994782,0.7741325622775801
Mumbai,Rape Cases (Total) No. of Victims - (10-14) Years,0.07277628032345014,0.03558718861209965,-0.03718909171135049,-0.5110056675892974
Mumbai,Rape Cases (Total) No. of Victims - (14-18) Years,0.18194070080862534,0.14501779359430605,-0.03692290721431929,-0.2029392381705549
Mumbai,Rape Cases (Total) No. of Victims - (18-30)Years,0.22371967654986524,0.2749110320284697,0.05119135547860448,0.22881919135617182
Mumbai,Rape Cases (Total) No. of Victims - (30-50) Years,0.0215633423180593,0.04448398576512456,0.022920643447065257,1.0629448398576513
Nagaland,Incest (Rape) No. of Victims - (10-14) Years,0.0,0.0,0.0,
Nagaland,Incest (Rape) No. of Victims - (14-18) Years,0.0,0.0,0.0,
Nagaland,Incest (Rape) No. of Victims - (18-30)Years,0.0,0.01,0.01,
Nagaland,Incest (Rape) No. of Victims - (30-50) Years,0.010869565217391304,0.0,-0.010869565217391304,-1.0
Nagaland,Other (Rape) No. of Victims - (10-14) Years,0.010869565217391304,0.01,-0.0008695652173913038,-0.07999999999999996
Nagaland,Other (Rape) No. of Victims - (14-18) Years,0.11956521739130435,0.04,-0.07956521739130434,-0.6654545454545454
Nagaland,Other (Rape) No. of Victims - (18-30)Years,0.33695652173913043,0.41,0.07304347826086954,0.21677419354838703
Nagaland,Other (Rape) No. of Victims - (30-50) Years,0.021739130434782608,0.03,0.00826086956521739,0.38
Nagaland,Rape Cases (Total) No. of Victims - (10-14) Years,0.010869565217391304,0.01,-0.0008695652173913038,-0.07999999999999996
Nagaland,Rape Cases (Total) No. of Victims - (14-18) Years,0.11956521739130435,0.04,-0.07956521739130434,-0.6654545454545454
Nagaland,Rape Cases (Total) No. of Victims - (18-30)Years,0.33695652173913043,0.42,0.08304347826086955,0.24645161290322576
Nagaland,Rape Cases (Total) No. of Victims - (30-50) Years,0.03260869565217391,0.03,-0.0026086956521739132,-0.08
Nagpur,Incest (Rape) No. of Victims - (10-14) Years,0.0,0.007246376811594203,0.007246376811594203,
Nagpur,Incest (Rape) No. of Victims - (14-18) Years,0.010526315789473684,0.010869565217391304,0.0003432494279176201,0.032608695652173905
Nagpur,Incest (Rape) No. of Victims - (18-30)Years,0.0,0.007246376811594203,0.007246376811594203,
Nagpur,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Nagpur,Other (Rape) No. of Victims - (10-14) Years,0.12631578947368421,0.057971014492753624,-0.06834477498093058,-0.5410628019323671
Nagpur,Other (Rape) No. of Victims - (14-18) Years,0.1736842105263158,0.2536231884057971,0.07993897787948132,0.46025472112428634
Nagpur,Other (Rape) No. of Victims - (18-30)Years,0.1631578947368421,0.10869565217391304,-0.05446224256292907,-0.33380084151472655
Nagpur,Other (Rape) No. of Victims - (30-50) Years,0.02631578947368421,0.05434782608695652,0.02803203661327231,1.065217391304348
Nagpur,Rape Cases (Total) No. of Victims - (10-14) Years,0.12631578947368421,0.06521739130434782,-0.06109839816933639,-0.4836956521739131
Nagpur,Rape Cases (Total) No. of Victims - (14-18) Years,0.18421052631578946,0.2644927536231884,0.08028222730739895,0.4358178053830229
Nagpur,Rape Cases (Total) No. of Victims - (18-30)Years,0.1631578947368421,0.11594202898550725,-0.047215865751334865,-0.28938756428237494
Nagpur,Rape Cases (Total) No. of Victims - (30-50) Years,0.02631578947368421,0.05434782608695652,0.02803203661327231,1.065217391304348
Nasik,Incest (Rape) No. of Victims - (10-14) Years,0.017241379310344827,0.011111111111111112,-0.006130268199233716,-0.3555555555555555
Nasik,Incest (Rape) No. of Victims - (14-18) Years,0.0,0.0,0.0,
Nasik,Incest (Rape) No. of Victims - (18-30)Years,0.0,0.011111111111111112,0.011111111111111112,
Nasik,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Nasik,Other (Rape) No. of Victims - (10-14) Years,0.06896551724137931,0.05555555555555555,-0.013409961685823757,-0.19444444444444448
Nasik,Other (Rape) No. of Victims - (14-18) Years,0.1724137931034483,0.044444444444444446,-0.12796934865900383,-0.7422222222222222
Nasik,Other (Rape) No. of Victims - (18-30)Years,0.20689655172413793,0.3333333333333333,0.1264367816091954,0.611111111111111
Nasik,Other (Rape) No. of Victims - (30-50) Years,0.034482758620689655,0.044444444444444446,0.009961685823754791,0.288888888888889
Nasik,Rape Cases (Total) No. of Victims - (10-14) Years,0.08620689655172414,0.06666666666666667,-0.019540229885057478,-0.22666666666666674
Nasik,Rape Cases (Total) No. of Victims - (14-18) Years,0.1724137931034483,0.044444444444444446,-0.12796934865900383,-0.7422222222222222
Nasik,Rape Cases (Total) No. of Victims - (18-30)Years,0.20689655172413793,0.34444444444444444,0.1375478927203065,0.6648148148148149
Nasik,Rape Cases (Total) No. of Victims - (30-50) Years,0.034482758620689655,0.044444444444444446,0.009961685823754791,0.288888888888889
Orissa,Incest (Rape) No. of Victims - (10-14) Years,0.00022935779816513763,0.0,-0.00022935779816513763,-1.0
Orissa,Incest (Rape) No. of Victims - (14-18) Years,0.0006880733944954129,0.00017717930545712261,-0.0005108940890382902,-0.7424994094023151
Orissa,Incest (Rape) No. of Victims - (18-30)Years,0.00022935779816513763,0.0033664068036853294,0.0031370490055201918,13.677533664068035
Orissa,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.00035435861091424523,0.00035435861091424523,
Orissa,Other (Rape) No. of Victims - (10-14) Years,0.008027522935779817,0.013819985825655563,0.005792462889875746,0.7215753771388072
Orissa,Other (Rape) No. of Victims - (14-18) Years,0.07477064220183487,0.010630758327427357,-0.06413988387440751,-0.8578217597926894
Orissa,Other (Rape) No. of Victims - (18-30)Years,0.36720183486238533,0.35294117647058826,-0.014260658391797076,-0.03883602160414444
Orissa,Other (Rape) No. of Victims - (30-50) Years,0.048853211009174315,0.11871013465627214,0.06985692364709783,1.429935150710547
Orissa,Rape Cases (Total) No. of Victims - (10-14) Years,0.008256880733944955,0.013819985825655563,0.005563105091710608,0.6737538388849514
Orissa,Rape Cases (Total) No. of Victims - (14-18) Years,0.07545871559633027,0.01080793763288448,-0.06465077796344579,-0.8567701882085825
Orissa,Rape Cases (Total) No. of Victims - (18-30)Years,0.36743119266055047,0.3563075832742736,-0.011123609386276878,-0.030273993086246682
Orissa,Rape Cases (Total) No. of Victims - (30-50) Years,0.048853211009174315,0.11906449326718639,0.07021128225801207,1.437188688473862
Patna,Incest (Rape) No. of Victims - (10-14) Years,0.0,0.0,0.0,
Patna,Incest (Rape) No. of Victims - (14-18) Years,0.0,0.0,0.0,
Patna,Incest (Rape) No. of Victims - (18-30)Years,0.0,0.0,0.0,
Patna,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Patna,Other (Rape) No. of Victims - (10-14) Years,0.02040816326530612,0.05263157894736842,0.0322234156820623,1.5789473684210529
Patna,Other (Rape) No. of Victims - (14-18) Years,0.10204081632653061,0.03289473684210526,-0.06914607948442536,-0.6776315789473685
Patna,Other (Rape) No. of Victims - (18-30)Years,0.30612244897959184,0.40789473684210525,0.10177228786251341,0.3324561403508771
Patna,Other (Rape) No. of Victims - (30-50) Years,0.07142857142857142,0.006578947368421052,-0.06484962406015038,-0.9078947368421053
Patna,Rape Cases (Total) No. of Victims - (10-14) Years,0.02040816326530612,0.05263157894736842,0.0322234156820623,1.5789473684210529
Patna,Rape Cases (Total) No. of Victims - (14-18) Years,0.10204081632653061,0.03289473684210526,-0.06914607948442536,-0.6776315789473685
Patna,Rape Cases (Total) No. of Victims - (18-30)Years,0.30612244897959184,0.40789473684210525,0.10177228786251341,0.3324561403508771
Patna,Rape Cases (Total) No. of Victims - (30-50) Years,0.07142857142857142,0.006578947368421052,-0.06484962406015038,-0.9078947368421053
Pondicherry,Incest (Rape) No. of Victims - (10-14) Years,0.0,0.0,0.0,
Pondicherry,Incest (Rape) No. of Victims - (14-18) Years,0.0,0.0,0.0,
Pondicherry,Incest (Rape) No. of Victims - (18-30)Years,0.0,0.0,0.0,
Pondicherry,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Pondicherry,Other (Rape) No. of Victims - (10-14) Years,0.14285714285714285,0.041666666666666664,-0.10119047619047619,-0.7083333333333334
Pondicherry,Other (Rape) No. of Victims - (14-18) Years,0.14285714285714285,0.2916666666666667,0.14880952380952384,1.041666666666667
Pondicherry,Other (Rape) No. of Victims - (18-30)Years,0.14285714285714285,0.16666666666666666,0.023809523809523808,0.16666666666666666
Pondicherry,Other (Rape) No. of Victims - (30-50) Years,0.07142857142857142,0.0,-0.07142857142857142,-1.0
Pondicherry,Rape Cases (Total) No. of Victims - (10-14) Years,0.14285714285714285,0.041666666666666664,-0.10119047619047619,-0.7083333333333334
Pondicherry,Rape Cases (Total) No. of Victims - (14-18) Years,0.14285714285714285,0.2916666666666667,0.14880952380952384,1.041666666666667
Pondicherry,Rape Cases (Total) No. of Victims - (18-30)Years,0.14285714285714285,0.16666666666666666,0.023809523809523808,0.16666666666666666
Pondicherry,Rape Cases (Total) No. of Victims - (30-50) Years,0.07142857142857142,0.0,-0.07142857142857142,-1.0
Puducherry,Incest (Rape) No. of Victims - (10-14) Years,0.0,0.0,0.0,
Puducherry,Incest (Rape) No. of Victims - (14-18) Years,0.0,0.0,0.0,
Puducherry,Incest (Rape) No. of Victims - (18-30)Years,0.0,0.0,0.0,
Puducherry,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Puducherry,Other (Rape) No. of Victims - (10-14) Years,0.0,0.0625,0.0625,
Puducherry,Other (Rape) No. of Victims - (14-18) Years,0.3,0.1875,-0.11249999999999999,-0.375
Puducherry,Other (Rape) No. of Victims - (18-30)Years,0.2,0.1875,-0.012500000000000011,-0.06250000000000006
Puducherry,Other (Rape) No. of Victims - (30-50) Years,0.0,0.0625,0.0625,
Puducherry,Rape Cases (Total) No. of Victims - (10-14) Years,0.0,0.0625,0.0625,
Puducherry,Rape Cases (Total) No. of Victims - (14-18) Years,0.3,0.1875,-0.11249999999999999,-0.375
Puducherry,Rape Cases (Total) No. of Victims - (18-30)Years,0.2,0.1875,-0.012500000000000011,-0.06250000000000006
Puducherry,Rape Cases (Total) No. of Victims - (30-50) Years,0.0,0.0625,0.0625,
